01Bfront             
x       y           
[m]     [m]         
1.135038e-006  4.6552179e-009            
1.1399305e-006  4.6646295e-009            
1.1448229e-006  4.6532544e-009            
1.1497153e-006  4.6860138e-009            
1.1546077e-006  4.7340137e-009            
1.1595001e-006  4.718201e-009            
1.1643925e-006  4.606954e-009            
1.1692849e-006  4.4408272e-009            
1.1741773e-006  4.3039305e-009            
1.1790697e-006  4.2631756e-009            
1.1839621e-006  4.286717e-009            
1.1888545e-006  4.3203803e-009            
1.1937469e-006  4.2912103e-009            
1.1986393e-006  4.2066204e-009            
1.2035317e-006  4.2386077e-009            
1.2084241e-006  4.2841798e-009            
1.2133165e-006  4.2391832e-009            
1.2182089e-006  4.2542301e-009            
1.2231013e-006  4.3718944e-009            
1.2279937e-006  4.437514e-009            
1.2328862e-006  4.4604416e-009            
1.2377786e-006  4.5170982e-009            
1.242671e-006  4.7259375e-009            
1.2475634e-006  4.7906149e-009            
1.2524558e-006  4.7471037e-009            
1.2573482e-006  4.6584442e-009            
1.2622406e-006  4.6144182e-009            
1.267133e-006  4.5905244e-009            
1.2720254e-006  4.5366912e-009            
1.2769178e-006  4.489848e-009            
1.2818102e-006  4.6664917e-009            
1.2867026e-006  4.8828174e-009            
1.291595e-006  4.9663392e-009            
1.2964874e-006  4.9906039e-009            
1.3013798e-006  4.9633604e-009            
1.3062722e-006  4.9689847e-009            
1.3111646e-006  5.0129952e-009            
1.316057e-006  5.2030787e-009            
1.3209495e-006  5.275115e-009            
1.3258419e-006  5.3042011e-009            
1.3307343e-006  5.2445902e-009            
1.3356267e-006  5.1200435e-009            
1.3405191e-006  5.0880742e-009            
1.3454115e-006  5.244088e-009            
1.3503039e-006  5.3296235e-009            
1.3551963e-006  5.2427796e-009            
1.3600887e-006  5.1257651e-009            
1.3649811e-006  5.0661674e-009            
1.3698735e-006  5.048885e-009            
1.3747659e-006  5.0691433e-009            
1.3796583e-006  5.1448045e-009            
1.3845507e-006  5.1705909e-009            
1.3894431e-006  5.1610167e-009            
1.3943355e-006  5.1838744e-009            
1.3992279e-006  5.2477314e-009            
1.4041203e-006  5.2746678e-009            
1.4090127e-006  5.3040217e-009            
1.4139052e-006  5.3366817e-009            
1.4187976e-006  5.4481004e-009            
1.42369e-006  5.5666779e-009            
1.4285824e-006  5.5867844e-009            
1.4334748e-006  5.6097512e-009            
1.4383672e-006  5.5349124e-009            
1.4432596e-006  5.4967468e-009            
1.448152e-006  5.6510063e-009            
1.4530444e-006  5.7581632e-009            
1.4579368e-006  5.7888067e-009            
1.4628292e-006  5.79571e-009            
1.4677216e-006  5.762983e-009            
1.472614e-006  5.5793141e-009            
1.4775064e-006  5.3467266e-009            
1.4823988e-006  5.1292859e-009            
1.4872912e-006  4.8730081e-009            
1.4921836e-006  4.6616772e-009            
1.497076e-006  4.5307867e-009            
1.5019685e-006  4.3970294e-009            
1.5068609e-006  4.2726176e-009            
1.5117533e-006  4.2116015e-009            
1.5166457e-006  4.1399749e-009            
1.5215381e-006  4.0890065e-009            
1.5264305e-006  4.0680316e-009            
1.5313229e-006  4.110751e-009            
1.5362153e-006  4.2302151e-009            
1.5411077e-006  4.1670793e-009            
1.5460001e-006  4.0051487e-009            
1.5508925e-006  4.5638199e-009            
1.5557849e-006  4.7002815e-009            
1.5606773e-006  4.7854119e-009            
1.5655697e-006  4.8141448e-009            
1.5704621e-006  4.7727433e-009            
1.5753545e-006  4.8813373e-009            
1.5802469e-006  5.08504e-009            
1.5851393e-006  5.1582957e-009            
1.5900317e-006  5.2683469e-009            
1.5949242e-006  5.3785721e-009            
1.5998166e-006  5.541169e-009            
1.604709e-006  5.5868261e-009            
1.6096014e-006  5.5725943e-009            
1.6144938e-006  5.6269391e-009            
1.6193862e-006  5.7301259e-009            
1.6242786e-006  5.7814005e-009            
1.629171e-006  5.7207633e-009            
1.6340634e-006  5.5873562e-009            
1.6389558e-006  5.2866329e-009            
1.6438482e-006  4.8661215e-009            
1.6487406e-006  4.6388671e-009            
1.653633e-006  4.5310557e-009            
1.6585254e-006  4.3064709e-009            
1.6634178e-006  4.1497706e-009            
1.6683102e-006  3.9849395e-009            
1.6732026e-006  3.8202244e-009            
1.678095e-006  3.754087e-009            
1.6829875e-006  3.6423487e-009            
1.6878799e-006  3.6551757e-009            
1.6927723e-006  3.7218152e-009            
1.6976647e-006  3.7923677e-009            
1.7025571e-006  3.7626991e-009            
1.7074495e-006  3.727229e-009            
1.7123419e-006  3.7987786e-009            
1.7172343e-006  4.0325502e-009            
1.7221267e-006  4.2434571e-009            
1.7270191e-006  4.3733281e-009            
1.7319115e-006  4.5857473e-009            
1.7368039e-006  4.5782444e-009            
1.7416963e-006  4.5590983e-009            
1.7465887e-006  4.531269e-009            
1.7514811e-006  4.5020423e-009            
1.7563735e-006  4.4205122e-009            
1.7612659e-006  4.369806e-009            
1.7661583e-006  4.2679732e-009            
1.7710507e-006  4.2041986e-009            
1.7759432e-006  4.1562414e-009            
1.7808356e-006  4.044621e-009            
1.785728e-006  3.9809152e-009            
1.7906204e-006  3.8955009e-009            
