03Dfront             
x       y           
[m]     [m]         
1.5949119e-006  4.8177401e-009            
1.5998043e-006  4.8810703e-009            
1.6046967e-006  4.8780642e-009            
1.609589e-006  4.8287875e-009            
1.6144814e-006  4.9524286e-009            
1.6193738e-006  4.762635e-009            
1.6242661e-006  4.5438513e-009            
1.6291585e-006  4.5107181e-009            
1.6340509e-006  3.3643635e-009            
1.6389432e-006  2.0622011e-009            
1.6438356e-006  2.6353598e-009            
1.648728e-006  4.3263445e-009            
1.6536204e-006  4.7074862e-009            
1.6585127e-006  4.7180088e-009            
1.6634051e-006  4.5987011e-009            
1.6682975e-006  4.5871116e-009            
1.6731898e-006  4.6163357e-009            
1.6780822e-006  4.6847818e-009            
1.6829746e-006  4.6855842e-009            
1.6878669e-006  4.6411392e-009            
1.6927593e-006  4.6533671e-009            
1.6976517e-006  4.6630939e-009            
1.702544e-006  4.6131352e-009            
1.7074364e-006  4.5506709e-009            
1.7123288e-006  4.4701872e-009            
1.7172211e-006  4.472638e-009            
1.7221135e-006  4.4292162e-009            
1.7270059e-006  4.4242775e-009            
1.7318982e-006  4.444634e-009            
1.7367906e-006  4.4399794e-009            
1.741683e-006  4.617167e-009            
1.7465753e-006  4.6473006e-009            
1.7514677e-006  4.6741941e-009            
1.7563601e-006  4.6960286e-009            
1.7612524e-006  4.7145661e-009            
1.7661448e-006  4.7303183e-009            
1.7710372e-006  4.6881471e-009            
1.7759295e-006  4.6816735e-009            
1.7808219e-006  4.7355677e-009            
1.7857143e-006  4.7033441e-009            
1.7906067e-006  4.6540674e-009            
1.795499e-006  4.6369641e-009            
1.8003914e-006  4.4428505e-009            
1.8052838e-006  4.4205176e-009            
1.8101761e-006  4.3366233e-009            
1.8150685e-006  4.3350951e-009            
1.8199609e-006  4.2597842e-009            
1.8248532e-006  4.2602455e-009            
1.8297456e-006  4.2018739e-009            
1.834638e-006  4.2290517e-009            
1.8395303e-006  4.2046156e-009            
1.8444227e-006  4.259874e-009            
1.8493151e-006  4.3134271e-009            
1.8542074e-006  4.2839319e-009            
1.8590998e-006  4.1960586e-009            
1.8639922e-006  4.2656984e-009            
1.8688845e-006  4.2907161e-009            
1.8737769e-006  4.2948154e-009            
1.8786693e-006  4.249802e-009            
1.8835616e-006  4.1568696e-009            
1.888454e-006  4.0180077e-009            
1.8933464e-006  3.0839064e-009            
1.8982387e-006  2.8373831e-009            
1.9031311e-006  3.834537e-009            
1.9080235e-006  4.1683281e-009            
1.9129159e-006  4.3434693e-009            
1.9178082e-006  4.345977e-009            
1.9227006e-006  4.220928e-009            
1.927593e-006  3.8338309e-009            
1.9324853e-006  3.4916402e-009            
1.9373777e-006  4.3992656e-009            
1.9422701e-006  4.4369026e-009            
1.9471624e-006  4.4690257e-009            
1.9520548e-006  4.488018e-009            
1.9569472e-006  4.3922434e-009            
1.9618395e-006  4.3713885e-009            
1.9667319e-006  4.3288193e-009            
1.9716243e-006  4.3937411e-009            
1.9765166e-006  4.3015477e-009            
1.981409e-006  4.3450395e-009            
1.9863014e-006  4.4170667e-009            
1.9911937e-006  4.3970076e-009            
1.9960861e-006  4.280542e-009            
2.0009785e-006  4.2233073e-009            
2.0058708e-006  4.2013723e-009            
2.0107632e-006  4.2639066e-009            
2.0156556e-006  4.2162785e-009            
2.0205479e-006  4.1980952e-009            
2.0254403e-006  4.2561389e-009            
2.0303327e-006  4.3199238e-009            
2.035225e-006  4.3725105e-009            
2.0401174e-006  4.4185603e-009            
2.0450098e-006  4.386962e-009            
2.0499022e-006  4.3663344e-009            
2.0547945e-006  3.9662201e-009            
2.0596869e-006  4.1664861e-009            
2.0645793e-006  4.3228121e-009            
2.0694716e-006  4.3563563e-009            
2.074364e-006  4.3157199e-009            
2.0792564e-006  4.4726143e-009            
2.0841487e-006  4.5754506e-009            
2.0890411e-006  4.5840406e-009            
2.0939335e-006  4.6262818e-009            
2.0988258e-006  4.6603945e-009            
2.1037182e-006  4.6300467e-009            
2.1086106e-006  4.623971e-009            
2.1135029e-006  4.5158046e-009            
2.1183953e-006  4.4155394e-009            
2.1232877e-006  4.372686e-009            
2.12818e-006  4.3309127e-009            
2.1330724e-006  4.2644694e-009            
2.1379648e-006  4.2374185e-009            
2.1428571e-006  4.233446e-009            
2.1477495e-006  4.2019614e-009            
2.1526419e-006  4.1482509e-009            
2.1575342e-006  4.2251098e-009            
2.1624266e-006  4.2795156e-009            
2.167319e-006  4.2878213e-009            
2.1722114e-006  4.371274e-009            
2.1771037e-006  4.3522949e-009            
2.1819961e-006  4.3474698e-009            
2.1868885e-006  4.2413498e-009            
2.1917808e-006  4.390343e-009            
2.1966732e-006  4.4549805e-009            
2.2015656e-006  4.5248477e-009            
2.2064579e-006  4.5968749e-009            
2.2113503e-006  4.5993826e-009            
2.2162427e-006  4.4466509e-009            
2.221135e-006  4.0874639e-009            
2.2260274e-006  4.5815535e-009            
2.2309198e-006  4.5676335e-009            
2.2358121e-006  4.5218243e-009            
2.2407045e-006  4.4982409e-009            
2.2455969e-006  4.4753964e-009            
2.2504892e-006  4.4357263e-009            
2.2553816e-006  4.3927592e-009            
2.260274e-006  4.421756e-009            
2.2651663e-006  4.4373945e-009            
2.2700587e-006  4.4858317e-009            
2.2749511e-006  4.4848151e-009            
2.2798434e-006  4.5173361e-009            
2.2847358e-006  4.5704345e-009            
2.2896282e-006  4.5805592e-009            
2.2945205e-006  4.5811342e-009            
2.2994129e-006  4.6035371e-009            
2.3043053e-006  4.6778949e-009            
2.3091977e-006  4.6396459e-009            
2.31409e-006  4.6432905e-009            
2.3189824e-006  4.6392043e-009            
2.3238748e-006  4.6542176e-009            
2.3287671e-006  4.6814522e-009            
2.3336595e-006  4.6796966e-009            
2.3385519e-006  4.6375254e-009            
2.3434442e-006  4.702163e-009            
2.3483366e-006  4.6763626e-009            
2.353229e-006  4.6319177e-009            
2.3581213e-006  4.5064708e-009            
2.3630137e-006  4.4455413e-009            
2.3679061e-006  4.4300865e-009            
2.3727984e-006  4.473692e-009            
2.3776908e-006  4.5620901e-009            
2.3825832e-006  4.3701364e-009            
2.3874755e-006  4.4508607e-009            
2.3923679e-006  4.5840514e-009            
2.3972603e-006  4.5477919e-009            
2.4021526e-006  4.5278465e-009            
2.407045e-006  4.626249e-009            
2.4119374e-006  4.6394433e-009            
2.4168297e-006  4.6603114e-009            
2.4217221e-006  4.7734932e-009            
2.4266145e-006  4.8085154e-009            
2.4315068e-006  4.7284296e-009            
2.4363992e-006  4.6627252e-009            
2.4412916e-006  4.6804669e-009            
2.446184e-006  4.6654669e-009            
2.4510763e-006  4.6462604e-009            
2.4559687e-006  4.709079e-009            
2.4608611e-006  4.7213637e-009            
2.4657534e-006  4.7296126e-009            
2.4706458e-006  4.6227536e-009            
2.4755382e-006  4.6778983e-009            
2.4804305e-006  4.7512897e-009            
2.4853229e-006  4.7895519e-009            
2.4902153e-006  4.8204245e-009            
2.4951076e-006  4.8993298e-009            
